id,word,meaning,zhuyinText,zhuyinCharsJson,partOfSpeech,sourceCategory,appCategory,appCategoryZh,difficulty,level,stageId,sentence,emoji,enabledFor,spellingEnabledFor,source,notes
family_medium_parent_001,parent,父母親,ㄈㄨˋ ㄇㄨˇ ㄑㄧㄣ,"[{""char"": ""父"", ""ruby"": ""ㄈㄨˋ""}, {""char"": ""母"", ""ruby"": ""ㄇㄨˇ""}, {""char"": ""親"", ""ruby"": ""ㄑㄧㄣ""}]",名詞,家庭,family,家庭,medium,2,family_medium,"I know the word ""parent"".",👨‍👩‍👧‍👦,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
places_easy_park_001,park,公園,ㄍㄨㄥ ㄩㄢˊ,"[{""char"": ""公"", ""ruby"": ""ㄍㄨㄥ""}, {""char"": ""園"", ""ruby"": ""ㄩㄢˊ""}]",名詞,地點/方位,places,地點/方位,easy,1,places_easy,"I know the word ""park"".",📍,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_medium_party_001,party,派對,ㄆㄞˋ ,"[{""char"": ""派"", ""ruby"": ""ㄆㄞˋ""}, {""char"": ""對"", ""ruby"": """"}]",名詞,其他名詞,others,其他,medium,2,others_medium,"I know the word ""party"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音需人工確認
school_easy_pe_001,PE,體育（課）,ㄊㄧˇ ㄩˋ ㄎㄜˋ,"[{""char"": ""體"", ""ruby"": ""ㄊㄧˇ""}, {""char"": ""育"", ""ruby"": ""ㄩˋ""}, {""char"": ""課"", ""ruby"": ""ㄎㄜˋ""}]",名詞,學校,school,學校,easy,1,school_easy,"I know the word ""PE"".",📚,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
foods_medium_peach_001,peach,桃子,ㄊㄠˊ ㄗˇ,"[{""char"": ""桃"", ""ruby"": ""ㄊㄠˊ""}, {""char"": ""子"", ""ruby"": ""ㄗˇ""}]",名詞,食物/飲料,foods,食物/飲料,medium,2,foods_medium,"I know the word ""peach"".",🍎,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
school_easy_pen_001,pen,筆、鋼筆,ㄅㄧˇ ㄍㄤ ㄅㄧˇ,"[{""char"": ""筆"", ""ruby"": ""ㄅㄧˇ""}, {""char"": ""鋼"", ""ruby"": ""ㄍㄤ""}, {""char"": ""筆"", ""ruby"": ""ㄅㄧˇ""}]",名詞,學校,school,學校,easy,1,school_easy,"I know the word ""pen"".",📚,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
school_medium_pencil_001,pencil,鉛筆,ㄑㄧㄢ ㄅㄧˇ,"[{""char"": ""鉛"", ""ruby"": ""ㄑㄧㄢ""}, {""char"": ""筆"", ""ruby"": ""ㄅㄧˇ""}]",名詞,學校,school,學校,medium,2,school_medium,"I know the word ""pencil"".",📚,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
people_hard_people_001,people,人 (複數),ㄖㄣˊ ㄈㄨˋ ㄕㄨˋ,"[{""char"": ""人"", ""ruby"": ""ㄖㄣˊ""}, {""char"": ""複"", ""ruby"": ""ㄈㄨˋ""}, {""char"": ""數"", ""ruby"": ""ㄕㄨˋ""}]",名詞,人,people,人物,hard,3,people_hard,"I know the word ""people"".",🧒,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
people_hard_person_001,person,人,ㄖㄣˊ,"[{""char"": ""人"", ""ruby"": ""ㄖㄣˊ""}]",名詞,人,people,人物,hard,3,people_hard,"I know the word ""person"".",🧒,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
animals_easy_pet_001,pet,寵物,ㄔㄨㄥˇ ㄨˋ,"[{""char"": ""寵"", ""ruby"": ""ㄔㄨㄥˇ""}, {""char"": ""物"", ""ruby"": ""ㄨˋ""}]",名詞,動物/昆蟲,animals,動物,easy,1,animals_easy,"I know the word ""pet"".",🐶,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
others_medium_photo_001,photo,照片,ㄓㄠˋ ㄆㄧㄢˋ,"[{""char"": ""照"", ""ruby"": ""ㄓㄠˋ""}, {""char"": ""片"", ""ruby"": ""ㄆㄧㄢˋ""}]",名詞,其他名詞,others,其他,medium,2,others_medium,"I know the word ""photo"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
hobbies_hard_piano_001,piano,鋼琴,ㄍㄤ ㄑㄧㄣˊ,"[{""char"": ""鋼"", ""ruby"": ""ㄍㄤ""}, {""char"": ""琴"", ""ruby"": ""ㄑㄧㄣˊ""}]",名詞,運動/興趣/嗜好,hobbies,運動/興趣,hard,3,hobbies_hard,"I know the word ""piano"".",⚽,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_hard_pick_up_001,pick up,撿起、接（人）、接（電話）,ㄖㄣˊ      ,"[{""char"": ""撿"", ""ruby"": ""ㄖㄣˊ""}, {""char"": ""起"", ""ruby"": """"}, {""char"": ""接"", ""ruby"": """"}, {""char"": ""人"", ""ruby"": """"}, {""char"": ""接"", ""ruby"": """"}, {""char"": ""電"", ""ruby"": """"}, {""char"": ""話"", ""ruby"": """"}]",動詞,其他動詞,others,其他,hard,3,others_hard,"I know the word ""pick up"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音需人工確認
school_hard_picture_001,picture,圖片、照片,ㄊㄨˊ ㄆㄧㄢˋ ㄓㄠˋ ㄆㄧㄢˋ,"[{""char"": ""圖"", ""ruby"": ""ㄊㄨˊ""}, {""char"": ""片"", ""ruby"": ""ㄆㄧㄢˋ""}, {""char"": ""照"", ""ruby"": ""ㄓㄠˋ""}, {""char"": ""片"", ""ruby"": ""ㄆㄧㄢˋ""}]",名詞,學校,school,學校,hard,3,school_hard,"I know the word ""picture"".",📚,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
foods_easy_pie_001,pie,派,ㄆㄞˋ,"[{""char"": ""派"", ""ruby"": ""ㄆㄞˋ""}]",名詞,食物/飲料,foods,食物/飲料,easy,1,foods_easy,"I know the word ""pie"".",🍎,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
animals_easy_pig_001,pig,豬,ㄓㄨ,"[{""char"": ""豬"", ""ruby"": ""ㄓㄨ""}]",名詞,動物/昆蟲,animals,動物,easy,1,animals_easy,"I know the word ""pig"".",🐶,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
colors_easy_pink_001,pink,粉紅色的,ㄈㄣˇ ㄏㄨㄥˊ ㄙㄜˋ ㄉㄜ,"[{""char"": ""粉"", ""ruby"": ""ㄈㄣˇ""}, {""char"": ""紅"", ""ruby"": ""ㄏㄨㄥˊ""}, {""char"": ""色"", ""ruby"": ""ㄙㄜˋ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,顏色,colors,顏色,easy,1,colors_easy,"I know the word ""pink"".",🎨,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
foods_medium_pizza_001,pizza,披薩, ,"[{""char"": ""披"", ""ruby"": """"}, {""char"": ""薩"", ""ruby"": """"}]",名詞,食物/飲料,foods,食物/飲料,medium,2,foods_medium,"I know the word ""pizza"".",🍎,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正; 注音需人工確認
transportation_medium_plane_001,plane,飛機 (= airplane),ㄈㄟ ㄐㄧ,"[{""char"": ""飛"", ""ruby"": ""ㄈㄟ""}, {""char"": ""機"", ""ruby"": ""ㄐㄧ""}]",名詞,運輸,transportation,交通,medium,2,transportation_medium,"I know the word ""plane"".",🚗,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
hobbies_medium_play_001,play,玩,ㄨㄢˊ,"[{""char"": ""玩"", ""ruby"": ""ㄨㄢˊ""}]",動詞,運動/興趣/嗜好,hobbies,運動/興趣,medium,2,hobbies_medium,"I know the word ""play"".",⚽,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
interjections_medium_please_001,please,請,ㄑㄧㄥˇ,"[{""char"": ""請"", ""ruby"": ""ㄑㄧㄥˇ""}]",感嘆詞,感嘆詞,interjections,感嘆詞,medium,2,interjections_medium,"I know the word ""please"".",💬,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
clothes_medium_pocket_001,pocket,口袋,ㄎㄡˇ ㄉㄞˋ,"[{""char"": ""口"", ""ruby"": ""ㄎㄡˇ""}, {""char"": ""袋"", ""ruby"": ""ㄉㄞˋ""}]",名詞,衣服/配件,clothes,衣服/配件,medium,2,clothes_medium,"I know the word ""pocket"".",👕,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
jobs_hard_police_officer_001,police officer,警察,ㄐㄧㄥˇ ㄔㄚˊ,"[{""char"": ""警"", ""ruby"": ""ㄐㄧㄥˇ""}, {""char"": ""察"", ""ruby"": ""ㄔㄚˊ""}]",名詞,工作,jobs,工作,hard,3,jobs_hard,"I know the word ""police officer"".",👩‍⚕️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
places_hard_police_station_001,police station,警察局,ㄐㄧㄥˇ ㄔㄚˊ ㄐㄩˊ,"[{""char"": ""警"", ""ruby"": ""ㄐㄧㄥˇ""}, {""char"": ""察"", ""ruby"": ""ㄔㄚˊ""}, {""char"": ""局"", ""ruby"": ""ㄐㄩˊ""}]",名詞,地點/方位,places,地點/方位,hard,3,places_hard,"I know the word ""police station"".",📍,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
foods_easy_pork_001,pork,豬肉,ㄓㄨ ㄖㄡˋ,"[{""char"": ""豬"", ""ruby"": ""ㄓㄨ""}, {""char"": ""肉"", ""ruby"": ""ㄖㄡˋ""}]",名詞,食物/飲料,foods,食物/飲料,easy,1,foods_easy,"I know the word ""pork"".",🍎,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
places_hard_post_office_001,post office,郵局,ㄧㄡˊ ㄐㄩˊ,"[{""char"": ""郵"", ""ruby"": ""ㄧㄡˊ""}, {""char"": ""局"", ""ruby"": ""ㄐㄩˊ""}]",名詞,地點/方位,places,地點/方位,hard,3,places_hard,"I know the word ""post office"".",📍,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
traits_hard_pretty_001,pretty,漂亮的,ㄆㄧㄠˋ ㄌㄧㄤˋ ㄉㄜ,"[{""char"": ""漂"", ""ruby"": ""ㄆㄧㄠˋ""}, {""char"": ""亮"", ""ruby"": ""ㄌㄧㄤˋ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,個性/特點,traits,個性/特點,hard,3,traits_hard,"I know the word ""pretty"".",😊,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
foods_hard_pumpkin_001,pumpkin,南瓜,ㄋㄢˊ ㄍㄨㄚ,"[{""char"": ""南"", ""ruby"": ""ㄋㄢˊ""}, {""char"": ""瓜"", ""ruby"": ""ㄍㄨㄚ""}]",名詞,食物/飲料,foods,食物/飲料,hard,3,foods_hard,"I know the word ""pumpkin"".",🍎,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
colors_hard_purple_001,purple,紫色的,ㄉㄜ  ,"[{""char"": ""紫"", ""ruby"": ""ㄉㄜ""}, {""char"": ""色"", ""ruby"": """"}, {""char"": ""的"", ""ruby"": """"}]",形容詞,顏色,colors,顏色,hard,3,colors_hard,"I know the word ""purple"".",🎨,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正; 注音需人工確認
others_easy_put_001,put,放,ㄈㄤˋ,"[{""char"": ""放"", ""ruby"": ""ㄈㄤˋ""}]",動詞,其他動詞,others,其他,easy,1,others_easy,"I know the word ""put"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
school_hard_question_001,question,問題,ㄨㄣˋ ㄊㄧˊ,"[{""char"": ""問"", ""ruby"": ""ㄨㄣˋ""}, {""char"": ""題"", ""ruby"": ""ㄊㄧˊ""}]",名詞,學校,school,學校,hard,3,school_hard,"I know the word ""question"".",📚,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_medium_quiet_001,quiet,安靜的,ㄢ ㄐㄧㄥˋ ㄉㄜ,"[{""char"": ""安"", ""ruby"": ""ㄢ""}, {""char"": ""靜"", ""ruby"": ""ㄐㄧㄥˋ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,其他形容詞,others,其他,medium,2,others_medium,"I know the word ""quiet"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
animals_hard_rabbit_001,rabbit,兔子,ㄊㄨˋ ㄗˇ,"[{""char"": ""兔"", ""ruby"": ""ㄊㄨˋ""}, {""char"": ""子"", ""ruby"": ""ㄗˇ""}]",名詞,動物/昆蟲,animals,動物,hard,3,animals_hard,"I know the word ""rabbit"".",🐶,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
nature_medium_rain_001,rain,下雨,ㄒㄧㄚˋ ㄩˇ,"[{""char"": ""下"", ""ruby"": ""ㄒㄧㄚˋ""}, {""char"": ""雨"", ""ruby"": ""ㄩˇ""}]",動詞,天氣/自然,nature,天氣/自然,medium,2,nature_medium,"I know the word ""rain"".",🌤️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
nature_medium_rain_002,rain,雨水,ㄩˇ ㄕㄨㄟˇ,"[{""char"": ""雨"", ""ruby"": ""ㄩˇ""}, {""char"": ""水"", ""ruby"": ""ㄕㄨㄟˇ""}]",名詞,天氣/自然,nature,天氣/自然,medium,2,nature_medium,"I know the word ""rain"".",🌤️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
nature_hard_rainbow_001,rainbow,彩虹,ㄘㄞˇ ㄏㄨㄥˊ,"[{""char"": ""彩"", ""ruby"": ""ㄘㄞˇ""}, {""char"": ""虹"", ""ruby"": ""ㄏㄨㄥˊ""}]",名詞,天氣/自然,nature,天氣/自然,hard,3,nature_hard,"I know the word ""rainbow"".",🌤️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
nature_hard_rainy_001,rainy,下雨的/多雨的,ㄒㄧㄚˋ ㄩˇ ㄉㄜ ㄉㄨㄛ ㄩˇ ㄉㄜ,"[{""char"": ""下"", ""ruby"": ""ㄒㄧㄚˋ""}, {""char"": ""雨"", ""ruby"": ""ㄩˇ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}, {""char"": ""多"", ""ruby"": ""ㄉㄨㄛ""}, {""char"": ""雨"", ""ruby"": ""ㄩˇ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,天氣/自然,nature,天氣/自然,hard,3,nature_hard,"I know the word ""rainy"".",🌤️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
school_easy_read_001,read,閱讀,ㄩㄝˋ ㄉㄨˊ,"[{""char"": ""閱"", ""ruby"": ""ㄩㄝˋ""}, {""char"": ""讀"", ""ruby"": ""ㄉㄨˊ""}]",動詞,學校,school,學校,easy,1,school_easy,"I know the word ""read"".",📚,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_medium_ready_001,ready,準備好的,ㄓㄨㄣˇ ㄅㄟˋ ㄏㄠˇ ㄉㄜ,"[{""char"": ""準"", ""ruby"": ""ㄓㄨㄣˇ""}, {""char"": ""備"", ""ruby"": ""ㄅㄟˋ""}, {""char"": ""好"", ""ruby"": ""ㄏㄠˇ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,其他形容詞,others,其他,medium,2,others_medium,"I know the word ""ready"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_hard_really_001,really,真正地,ㄓㄣ ㄓㄥˋ ㄉㄜ,"[{""char"": ""真"", ""ruby"": ""ㄓㄣ""}, {""char"": ""正"", ""ruby"": ""ㄓㄥˋ""}, {""char"": ""地"", ""ruby"": ""ㄉㄜ""}]",副詞,其他副詞,others,其他,hard,3,others_hard,"I know the word ""really"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
colors_easy_red_001,red,紅色的,ㄏㄨㄥˊ ㄙㄜˋ ㄉㄜ,"[{""char"": ""紅"", ""ruby"": ""ㄏㄨㄥˊ""}, {""char"": ""色"", ""ruby"": ""ㄙㄜˋ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,顏色,colors,顏色,easy,1,colors_easy,"I know the word ""red"".",🎨,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
home_hard_refrigerator_001,refrigerator,電冰箱 (= fridge),ㄉㄧㄢˋ ㄅㄧㄥ ㄒㄧㄤ,"[{""char"": ""電"", ""ruby"": ""ㄉㄧㄢˋ""}, {""char"": ""冰"", ""ruby"": ""ㄅㄧㄥ""}, {""char"": ""箱"", ""ruby"": ""ㄒㄧㄤ""}]",名詞,房子/公寓,home,家與房間,hard,3,home_hard,"I know the word ""refrigerator"".",🏠,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
places_hard_restaurant_001,restaurant,餐廳,ㄘㄢ ㄊㄧㄥ,"[{""char"": ""餐"", ""ruby"": ""ㄘㄢ""}, {""char"": ""廳"", ""ruby"": ""ㄊㄧㄥ""}]",名詞,地點/方位,places,地點/方位,hard,3,places_hard,"I know the word ""restaurant"".",📍,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
places_hard_restroom_001,restroom,洗手間、廁所,ㄒㄧˇ ㄕㄡˇ ㄐㄧㄢ ㄘㄜˋ ㄙㄨㄛˇ,"[{""char"": ""洗"", ""ruby"": ""ㄒㄧˇ""}, {""char"": ""手"", ""ruby"": ""ㄕㄡˇ""}, {""char"": ""間"", ""ruby"": ""ㄐㄧㄢ""}, {""char"": ""廁"", ""ruby"": ""ㄘㄜˋ""}, {""char"": ""所"", ""ruby"": ""ㄙㄨㄛˇ""}]",名詞,地點/方位,places,地點/方位,hard,3,places_hard,"I know the word ""restroom"".",📍,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
foods_easy_rice_001,rice,米飯,ㄇㄧˇ ㄈㄢˋ,"[{""char"": ""米"", ""ruby"": ""ㄇㄧˇ""}, {""char"": ""飯"", ""ruby"": ""ㄈㄢˋ""}]",名詞,食物/飲料,foods,食物/飲料,easy,1,foods_easy,"I know the word ""rice"".",🍎,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
transportation_easy_ride_001,ride,騎（機車、腳踏車等）,ㄑㄧˊ ㄐㄧ ㄔㄜ ㄐㄧㄠˇ ㄊㄚˋ ㄔㄜ ㄉㄥˇ,"[{""char"": ""騎"", ""ruby"": ""ㄑㄧˊ""}, {""char"": ""機"", ""ruby"": ""ㄐㄧ""}, {""char"": ""車"", ""ruby"": ""ㄔㄜ""}, {""char"": ""腳"", ""ruby"": ""ㄐㄧㄠˇ""}, {""char"": ""踏"", ""ruby"": ""ㄊㄚˋ""}, {""char"": ""車"", ""ruby"": ""ㄔㄜ""}, {""char"": ""等"", ""ruby"": ""ㄉㄥˇ""}]",動詞,運輸,transportation,交通,easy,1,transportation_easy,"I know the word ""ride"".",🚗,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
places_medium_right_001,right,右邊,ㄧㄡˋ ㄅㄧㄢ,"[{""char"": ""右"", ""ruby"": ""ㄧㄡˋ""}, {""char"": ""邊"", ""ruby"": ""ㄅㄧㄢ""}]","形容詞, 副詞",地點/方位,places,地點/方位,medium,2,places_medium,"I know the word ""right"".",📍,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_hard_right_001,right,對的,ㄉㄨㄟˋ ㄉㄜ,"[{""char"": ""對"", ""ruby"": ""ㄉㄨㄟˋ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,其他形容詞,others,其他,hard,3,others_hard,"I know the word ""right"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
geography_medium_river_001,river,河流,ㄏㄜˊ ㄌㄧㄡˊ,"[{""char"": ""河"", ""ruby"": ""ㄏㄜˊ""}, {""char"": ""流"", ""ruby"": ""ㄌㄧㄡˊ""}]",名詞,地理名詞,geography,地理,medium,2,geography_medium,"I know the word ""river"".",🌊,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_hard_robot_001,robot,機器人,ㄐㄧ ㄑㄧˋ ㄖㄣˊ,"[{""char"": ""機"", ""ruby"": ""ㄐㄧ""}, {""char"": ""器"", ""ruby"": ""ㄑㄧˋ""}, {""char"": ""人"", ""ruby"": ""ㄖㄣˊ""}]",名詞,其他名詞,others,其他,hard,3,others_hard,"I know the word ""robot"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
school_medium_ruler_001,ruler,尺,ㄔˇ,"[{""char"": ""尺"", ""ruby"": ""ㄔˇ""}]",名詞,學校,school,學校,medium,2,school_medium,"I know the word ""ruler"".",📚,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
hobbies_easy_run_001,run,跑、跑步,ㄆㄠˇ ㄆㄠˇ ㄅㄨˋ,"[{""char"": ""跑"", ""ruby"": ""ㄆㄠˇ""}, {""char"": ""跑"", ""ruby"": ""ㄆㄠˇ""}, {""char"": ""步"", ""ruby"": ""ㄅㄨˋ""}]",動詞,運動/興趣/嗜好,hobbies,運動/興趣,easy,1,hobbies_easy,"I know the word ""run"".",⚽,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
traits_easy_sad_001,sad,傷心的、難過的,ㄕㄤ ㄒㄧㄣ ㄉㄜ ㄋㄢˊ ㄍㄨㄛˋ ㄉㄜ,"[{""char"": ""傷"", ""ruby"": ""ㄕㄤ""}, {""char"": ""心"", ""ruby"": ""ㄒㄧㄣ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}, {""char"": ""難"", ""ruby"": ""ㄋㄢˊ""}, {""char"": ""過"", ""ruby"": ""ㄍㄨㄛˋ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,個性/特點,traits,個性/特點,easy,1,traits_easy,"I know the word ""sad"".",😊,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
foods_medium_salad_001,salad,沙拉,ㄕㄚ ㄌㄚ,"[{""char"": ""沙"", ""ruby"": ""ㄕㄚ""}, {""char"": ""拉"", ""ruby"": ""ㄌㄚ""}]",名詞,食物/飲料,foods,食物/飲料,medium,2,foods_medium,"I know the word ""salad"".",🍎,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
others_medium_sale_001,sale,拍賣、特價,   ,"[{""char"": ""拍"", ""ruby"": """"}, {""char"": ""賣"", ""ruby"": """"}, {""char"": ""特"", ""ruby"": """"}, {""char"": ""價"", ""ruby"": """"}]",名詞,其他名詞,others,其他,medium,2,others_medium,"I know the word ""sale"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音需人工確認
foods_hard_sandwich_001,sandwich,三明治,ㄙㄢ ㄇㄧㄥˊ ㄓˋ,"[{""char"": ""三"", ""ruby"": ""ㄙㄢ""}, {""char"": ""明"", ""ruby"": ""ㄇㄧㄥˊ""}, {""char"": ""治"", ""ruby"": ""ㄓˋ""}]",名詞,食物/飲料,foods,食物/飲料,hard,3,foods_hard,"I know the word ""sandwich"".",🍎,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
time_hard_saturday_001,Saturday,星期六,ㄒㄧㄥ ㄑㄧ ㄌㄧㄡˋ,"[{""char"": ""星"", ""ruby"": ""ㄒㄧㄥ""}, {""char"": ""期"", ""ruby"": ""ㄑㄧ""}, {""char"": ""六"", ""ruby"": ""ㄌㄧㄡˋ""}]",名詞,時間,time,時間,hard,3,time_hard,"I know the word ""Saturday"".",🕒,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
school_easy_say_001,say,說,ㄕㄨㄛ,"[{""char"": ""說"", ""ruby"": ""ㄕㄨㄛ""}]",動詞,學校,school,學校,easy,1,school_easy,"I know the word ""say"".",📚,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
school_hard_school_001,school,學校,ㄒㄩㄝˊ ㄒㄧㄠˋ,"[{""char"": ""學"", ""ruby"": ""ㄒㄩㄝˊ""}, {""char"": ""校"", ""ruby"": ""ㄒㄧㄠˋ""}]",名詞,學校,school,學校,hard,3,school_hard,"I know the word ""school"".",📚,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
school_hard_science_001,science,科學,ㄎㄜ ㄒㄩㄝˊ,"[{""char"": ""科"", ""ruby"": ""ㄎㄜ""}, {""char"": ""學"", ""ruby"": ""ㄒㄩㄝˊ""}]",名詞,學校,school,學校,hard,3,school_hard,"I know the word ""science"".",📚,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
transportation_hard_scooter_001,scooter,輕型機車,ㄑㄧㄥ ㄒㄧㄥˊ ㄐㄧ ㄔㄜ,"[{""char"": ""輕"", ""ruby"": ""ㄑㄧㄥ""}, {""char"": ""型"", ""ruby"": ""ㄒㄧㄥˊ""}, {""char"": ""機"", ""ruby"": ""ㄐㄧ""}, {""char"": ""車"", ""ruby"": ""ㄔㄜ""}]",名詞,運輸,transportation,交通,hard,3,transportation_hard,"I know the word ""scooter"".",🚗,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
geography_easy_sea_001,sea,大海,ㄉㄚˋ ㄏㄞˇ,"[{""char"": ""大"", ""ruby"": ""ㄉㄚˋ""}, {""char"": ""海"", ""ruby"": ""ㄏㄞˇ""}]",名詞,地理名詞,geography,地理,easy,1,geography_easy,"I know the word ""sea"".",🌊,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
time_medium_season_001,season,季節,ㄐㄧˋ ㄐㄧㄝˊ,"[{""char"": ""季"", ""ruby"": ""ㄐㄧˋ""}, {""char"": ""節"", ""ruby"": ""ㄐㄧㄝˊ""}]",名詞,時間,time,時間,medium,2,time_medium,"I know the word ""season"".",🕒,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
numbers_hard_second_001,second,第二,ㄦˋ ,"[{""char"": ""第"", ""ruby"": ""ㄦˋ""}, {""char"": ""二"", ""ruby"": """"}]",數字,數字,numbers,數字,hard,3,numbers_hard,"I know the word ""second"".",🔢,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正; 注音需人工確認
others_easy_see_001,see,看見,ㄎㄢˋ ㄐㄧㄢˋ,"[{""char"": ""看"", ""ruby"": ""ㄎㄢˋ""}, {""char"": ""見"", ""ruby"": ""ㄐㄧㄢˋ""}]",動詞,其他動詞,others,其他,easy,1,others_easy,"I know the word ""see"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
time_hard_september_001,September,九月,ㄐㄧㄡˇ ㄩㄝˋ,"[{""char"": ""九"", ""ruby"": ""ㄐㄧㄡˇ""}, {""char"": ""月"", ""ruby"": ""ㄩㄝˋ""}]",名詞,時間,time,時間,hard,3,time_hard,"I know the word ""September"".",🕒,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
numbers_medium_seven_001,seven,七,ㄑㄧ,"[{""char"": ""七"", ""ruby"": ""ㄑㄧ""}]",數字,數字,numbers,數字,medium,2,numbers_medium,"I know the word ""seven"".",🔢,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
